,timestamp,datetime,pool_price,signal,holder_eth_amount,holder_usdc_amount,lp_eth_amount,lp_usdc_amount,liquidity,fee_eth_amount,fee_usdc_amount,status,trade_num
4490,1641143352.0,2022-01-02 12:09:12,3834.720834299502,,0.0,0.0,1.3319194838591368,5107.539394364071,6802.831233931603,1.6395792433194274e-07,0.0,1,1.0
4491,1641143352.0,2022-01-02 12:09:12,3833.983592176407,,0.0,0.0,1.3320475360435036,5107.048397189804,6802.831233931603,3.853124905719169e-07,0.0,1,1.0
4492,1641143371.0,2022-01-02 12:09:31,3834.7371640284746,,0.0,0.0,1.3319166479532574,5107.5502692945865,6802.831233931603,0.0,0.001510146754611953,1,1.0
4493,1641143388.0,2022-01-02 12:09:48,3834.7881407689456,,0.0,0.0,1.331907795183242,5107.58421756641,6802.831233931603,0.0,0.0001021512692787767,1,1.0
4494,1641143388.0,2022-01-02 12:10:00,3834.7881407689456,,0.0,0.0,1.331907795183242,5107.58421756641,6802.831233931603,0.0,0.0,1,1.0
4495,1641143457.0,2022-01-02 12:10:57,3834.509270100829,,0.0,0.0,1.3319562268387146,5107.398499181573,6802.831233931603,1.45732162906294e-07,0.0,1,1.0
4496,1641143477.0,2022-01-02 12:11:17,3833.6864427456894,,0.0,0.0,1.3320991586140078,5106.850484771462,6802.831233931603,4.300855826275767e-07,0.0,1,1.0
4497,1641143527.0,2022-01-02 12:12:07,3833.7591578650818,,0.0,0.0,1.3320865255553465,5106.898916416488,6802.831233931603,0.0,0.0001457321314713043,1,1.0
4498,1641143554.0,2022-01-02 12:12:34,3833.6985410446814,,0.0,0.0,1.3320970567081785,5106.858542832058,6802.831233931603,3.168852406822002e-08,0.0,1,1.0
4499,1641143554.0,2022-01-02 12:12:34,3833.4803994949375,,0.0,0.0,1.3321349571996772,5106.713247906991,6802.831233931603,1.140436053122339e-07,0.0,1,1.0
4500,1641143588.0,2022-01-02 12:13:08,3832.268759861473,,0.0,0.0,1.332345529585587,5105.906150371935,6802.831233931603,6.336180117647666e-07,0.0,1,1.0
4501,1641143648.0,2022-01-02 12:14:08,3832.6544193228056,,0.0,0.0,1.3322784945062776,5106.163059738219,6802.831233931603,0.0,0.0007730472405742099,1,1.0
4502,1641143663.0,2022-01-02 12:14:23,3831.585754784297,,0.0,0.0,1.3324642739214587,5105.451130716463,6802.831233931603,5.59015291417746e-07,0.0,1,1.0
4503,1641143663.0,2022-01-02 12:14:23,3831.5300481194,,0.0,0.0,1.3324739602439026,5105.414017011168,6802.831233931603,2.9146406551395144e-08,0.0,1,1.0
4504,1641143694.0,2022-01-02 12:14:54,3831.877705364621,,0.0,0.0,1.3324135127597045,5105.645633870471,6802.831233931603,0.0,0.0006969414021164235,1,1.0
4505,1641143694.0,2022-01-02 12:15:00,3831.877705364621,,0.0,0.0,1.3324135127597045,5105.645633870471,6802.831233931603,0.0,0.0,1,1.0
4506,1641143787.0,2022-01-02 12:16:27,3831.8504958607455,,0.0,0.0,1.3324182434043785,5105.627506682972,6802.831233931603,1.4234637935774936e-08,0.0,1,1.0
4507,1641143821.0,2022-01-02 12:17:01,3830.063612725645,,0.0,0.0,1.332729021279012,5104.436930024205,6802.831233931603,9.351390410232865e-07,0.0,1,1.0
4508,1641143893.0,2022-01-02 12:18:13,3825.891470211868,,0.0,0.0,1.3334554951464728,5101.656004788033,6802.831233931603,2.185979541005509e-06,0.0,1,1.0
4509,1641143975.0,2022-01-02 12:19:35,3825.964111228564,,0.0,0.0,1.333442836373436,5101.704436339589,6802.831233931603,0.0,0.00014573185021850594,1,1.0
4510,1641143975.0,2022-01-02 12:20:00,3825.964111228564,,0.0,0.0,1.333442836373436,5101.704436339589,6802.831233931603,0.0,0.0,1,1.0
4511,1641144037.0,2022-01-02 12:20:37,3826.0730740450526,,0.0,0.0,1.3334238486647918,5101.777083665886,6802.831233931603,0.0,0.00021859777220655918,1,1.0
4512,1641144044.0,2022-01-02 12:20:44,3826.349076486611,,0.0,0.0,1.3333757564929323,5101.961094466368,6802.831233931603,0.0,0.0005536934818935125,1,1.0
4513,1641144115.0,2022-01-02 12:21:55,3826.68214276001,,0.0,0.0,1.3333177281355275,5102.183140881569,6802.831233931603,0.0,0.0006681436766315932,1,1.0
4514,1641144141.0,2022-01-02 12:22:21,3826.4123551145503,,0.0,0.0,1.3333647312126695,5102.00328138615,6802.831233931603,1.41433532022081e-07,0.0,1,1.0
4515,1641144168.0,2022-01-02 12:22:48,3826.957216520909,,0.0,0.0,1.3332698092156208,5102.366517947175,6802.831233931603,0.0,0.0010929886490238338,1,1.0
4516,1641144246.0,2022-01-02 12:24:06,3828.6914672340167,,0.0,0.0,1.3329678149136819,5103.522499057586,6802.831233931603,0.0,0.0034783784666320597,1,1.0
4517,1641144246.0,2022-01-02 12:24:06,3827.0336714705854,,0.0,0.0,1.3332564913833218,5102.417485230705,6802.831233931603,8.686353148643705e-07,0.0,1,1.0
4518,1641144246.0,2022-01-02 12:24:06,3827.9648296042415,,0.0,0.0,1.3330943232093486,5103.038183790456,6802.831233931603,0.0,0.0018676987755796277,1,1.0
4519,1641144293.0,2022-01-02 12:24:53,3828.727800920527,,0.0,0.0,1.3329614901300806,5103.546714817493,6802.831233931603,0.0,0.0015301836320068764,1,1.0
4520,1641144293.0,2022-01-02 12:25:00,3828.727800920527,,0.0,0.0,1.3329614901300806,5103.546714817493,6802.831233931603,0.0,0.0,1,1.0
4521,1641144305.0,2022-01-02 12:25:05,3829.0911472650014,,0.0,0.0,1.3328982455955103,5103.788872414821,6802.831233931603,0.0,0.0007286587682876777,1,1.0
4522,1641144311.0,2022-01-02 12:25:11,3828.844308586752,,0.0,0.0,1.332941209674506,5103.6243643429725,6802.831233931603,1.292800772185217e-07,0.0,1,1.0
4523,1641144349.0,2022-01-02 12:25:49,3828.8435104674527,,0.0,0.0,1.3329413485997512,5103.623832419892,6802.831233931603,4.180298253992228e-10,0.0,1,1.0
4524,1641144372.0,2022-01-02 12:26:12,3828.263693067727,,0.0,0.0,1.3330422864382918,5103.237386495702,6802.831233931603,3.03724689690853e-07,0.0,1,1.0
4525,1641144441.0,2022-01-02 12:27:21,3828.2443913702286,,0.0,0.0,1.3330456469795613,5103.224521490003,6802.831233931603,1.0111959687506982e-08,0.0,1,1.0
4526,1641144455.0,2022-01-02 12:27:35,3828.090186069308,,0.0,0.0,1.3330724959597362,5103.121739102383,6802.831233931603,8.078930845007857e-08,0.0,1,1.0
4527,1641144481.0,2022-01-02 12:28:01,3828.5988332747447,,0.0,0.0,1.3329839405701907,5103.460759641003,6802.831233931603,0.0,0.0010201219818065865,1,1.0
4528,1641144481.0,2022-01-02 12:28:01,3828.235510397261,,0.0,0.0,1.3330471932187433,5103.218602115392,6802.831233931603,1.903289324553751e-07,0.0,1,1.0
4529,1641144484.0,2022-01-02 12:28:04,3829.136582733848,,0.0,0.0,1.3328903376722676,5103.819152753352,6802.831233931603,0.0,0.0018070731332789779,1,1.0
4530,1641144504.0,2022-01-02 12:28:24,3829.66672107594,,0.0,0.0,1.3327980788961034,5104.172448662352,6802.831233931603,0.0,0.0010630769578730966,1,1.0
